nominal_time,pv,timestamp,value
2026-06-14T06:30:00,USEG:UNDS:2950:KAct,2026-06-14T06:29:58,5.286808468595936
2026-06-14T06:30:00,USEG:UNDS:3050:KAct,2026-06-14T06:29:01,5.309990391407149
2026-06-14T06:30:00,USEG:UNDS:3150:KAct,2026-06-14T06:29:54,5.333195358939751
2026-06-14T06:30:00,USEG:UNDS:3250:KAct,2026-06-14T06:30:01,5.356499270022397
2026-06-14T06:30:00,USEG:UNDS:3350:KAct,2026-06-14T06:29:59,5.3798121924363755
2026-06-14T06:30:00,USEG:UNDS:3450:KAct,2026-06-14T06:30:02,5.4030840365141986
2026-06-14T06:30:00,USEG:UNDS:3650:KAct,2026-06-14T06:29:21,1.597684245858861
2026-06-14T06:30:00,USEG:UNDS:3750:KAct,2026-06-14T06:29:53,1.5299708122128803
2026-06-14T06:30:00,USEG:UNDS:3850:KAct,2026-06-14T06:30:01,3.6718646772175676
2026-06-14T06:30:00,USEG:UNDS:3950:KAct,2026-06-14T06:29:56,3.6726612794967504
2026-06-14T06:30:00,USEG:UNDS:4050:KAct,2026-06-14T06:30:00,3.6769143570045397
2026-06-14T06:30:00,USEG:UNDS:4150:KAct,2026-06-14T06:30:02,3.6815558292971478
2026-06-14T06:30:00,USEG:UNDS:4250:KAct,2026-06-14T06:29:57,3.685902477048347
2026-06-14T06:30:00,USEG:UNDS:4350:KAct,2026-06-14T06:29:51,4.026947285094424
2026-06-14T06:30:00,USEG:UNDS:4450:KAct,2026-06-14T06:29:16,1.082826277842874
2026-06-14T06:30:00,USEG:UNDS:4550:KAct,2026-06-14T06:29:19,1.203882237671586
2026-06-14T06:30:00,USEG:UNDS:4650:KAct,2026-06-14T06:30:02,1.1964871185432049
2026-06-14T06:30:00,USEG:UNDS:4750:KAct,2026-06-14T06:29:26,1.0486397589925753
2026-06-14T06:45:00,USEG:UNDS:2150:KAct,2026-06-14T06:45:00,5.426365284677644
2026-06-14T06:45:00,USEG:UNDS:2250:KAct,2026-06-14T06:44:56,3.5391370850555433
2026-06-14T06:45:00,USEG:UNDS:2350:KAct,2026-06-14T06:45:01,3.0526473814079202
2026-06-14T06:45:00,USEG:UNDS:2450:KAct,2026-06-14T06:44:59,5.240211899625099
2026-06-14T06:45:00,USEG:UNDS:2550:KAct,2026-06-14T06:44:59,5.23988138339412
2026-06-14T06:45:00,USEG:UNDS:2650:KAct,2026-06-14T06:44:55,5.239916116419534
2026-06-14T06:45:00,USEG:UNDS:2750:KAct,2026-06-14T06:43:28,5.239847955258445
