Datetime,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0
2021-01-01 00:00:00,5.072503399045956,5.072384418320881,5.072591537059744,5.0721432145478635,5.072183499865607,5.0726399200679175,5.0718849031443645,5.072186136287183,5.0723373976799,5.071045329827576,5.071296594826614,5.068892366899007,5.0653803416604255,5.060853347074111,5.055228668122556,5.047342184444638,5.038975584264095,5.028820342626517,5.017228767847091,5.004428796229503,4.99113016855139
2021-01-01 04:00:00,5.072414468714345,5.072325093181175,5.072532670563058,5.072113556356126,5.072124618194999,5.072581077203294,5.0718258250485615,5.072127134458423,5.072278410426776,5.070986288419363,5.071237451045822,5.068862934259559,5.0653212668693595,5.06079468835805,5.05517379578623,5.047312765264393,5.038946238418364,5.028761757475654,5.017170454617968,5.00439969953133,4.991072115935954
2021-01-01 08:00:00,5.0724189199310645,5.072265768602933,5.07247380425382,5.072054240455324,5.072095177535155,5.072522234845798,5.07179628622221,5.072068133153637,5.0722194236111555,5.070927247615271,5.071207879390911,5.068833501744483,5.065291729695724,5.060765359181635,5.055106207278892,5.04722450869491,5.038887547210289,5.028732465178776,5.017112142081602,5.004341506720878,4.991043089944564
2021-01-01 12:00:00,5.072537494237907,5.072325093181175,5.072532670563058,5.072113556356126,5.072124618194999,5.072581077203294,5.0718258250485615,5.072097633740503,5.072248916964249,5.070956767941788,5.071237451045822,5.068833501744483,5.0653212668693595,5.06079468835805,5.05516489402367,5.047283346246003,5.038916892733764,5.028761757475654,5.017141298263162,5.004370603028442,4.991043089944564
2021-01-01 16:00:00,5.072596782349815,5.072384418320881,5.072591537059744,5.0721432145478635,5.072154058971814,5.0726399200679175,5.071855364022617,5.072127134458423,5.072307903998666,5.071015809047979,5.071296594826614,5.068892366899007,5.0653803416604255,5.060824017655564,5.055227396427426,5.047312765264393,5.038946238418364,5.028791049958253,5.017228767847091,5.004428796229503,4.99113016855139
2021-01-01 20:00:00,5.072685715715221,5.072473407082568,5.072679837155262,5.072202531413846,5.07224238200392,5.072728185315242,5.071914442413788,5.07221563739798,5.0723963853702685,5.071104371839658,5.071355739235207,5.06889567910258,5.065468954956281,5.060912006274219,5.055262016420867,5.047401023290576,5.039034276438765,5.028878928520023,5.017316238989035,5.004486990211746,4.991217249056134
2021-01-02 00:00:00,5.072679989192486,5.072468987776138,5.072709270613675,5.072261848923078,5.072236223647193,5.072723258652495,5.071846000100122,5.072274640012167,5.072455373497577,5.071098376113268,5.071444457024736,5.0688678573164925,5.065528031226056,5.060905743760048,5.05532706325663,5.047489282772558,5.039122315908388,5.028840296255614,5.017403711687997,5.004574282649718,4.991241535926345
2021-01-02 04:00:00,5.072679989192486,5.072498650884629,5.072768137670056,5.072291507918856,5.072265664747832,5.072687633950881,5.0718117780506,5.072304141515479,5.0724848677250005,5.071093654752258,5.071503603001871,5.068897289704744,5.065523404371775,5.0609644031749115,5.055399741293639,5.047518702923223,5.039181009692886,5.028771103420782,5.017397642449892,5.004661576845083,4.991328619131325
2021-01-02 08:00:00,5.072610519640122,5.0724942305549385,5.072732534226781,5.072350826392587,5.072260780539501,5.072652008621275,5.071805818692517,5.072363144914382,5.072480080511961,5.071152697074891,5.071533176225581,5.068956154853686,5.065518776622587,5.060959412383713,5.055437658745217,5.047606964344801,5.039239704120905,5.028829688949684,5.017392834876649,5.004719773951584,4.991415704234206
