nominal_time,pv,timestamp,value
2026-06-18T00:00:00,BEND:DMPS:400:BACT,2026-06-18T00:00:02,7.999985726490566
2026-06-18T04:00:00,BEND:DMPS:400:BACT,2026-06-18T04:00:02,7.999985311255063
2026-06-18T08:00:00,BEND:DMPS:400:BACT,2026-06-18T08:00:02,7.999994923671882
2026-06-18T12:00:00,BEND:DMPS:400:BACT,2026-06-18T12:00:02,8.00000114250593
2026-06-18T16:00:00,BEND:DMPS:400:BACT,2026-06-18T16:00:02,8.000002151272874
2026-06-18T20:00:00,BEND:DMPS:400:BACT,2026-06-18T20:00:02,5.0000012269899
2026-06-19T00:00:00,BEND:DMPS:400:BACT,2026-06-19T00:00:02,5.000002762248551
2026-06-19T04:00:00,BEND:DMPS:400:BACT,2026-06-19T04:00:02,5.000001159034905
2026-06-19T08:00:00,BEND:DMPS:400:BACT,2026-06-19T08:00:02,7.9999996316302555
2026-06-19T12:00:00,BEND:DMPS:400:BACT,2026-06-19T12:00:02,7.9999947193952545
2026-06-19T16:00:00,BEND:DMPS:400:BACT,2026-06-19T16:00:02,7.999990914679753
2026-06-19T20:00:00,BEND:DMPS:400:BACT,2026-06-19T20:00:02,5.000001710676998
2026-06-20T00:00:00,BEND:DMPS:400:BACT,2026-06-20T00:00:02,4.999997938774564
2026-06-20T04:00:00,BEND:DMPS:400:BACT,2026-06-20T04:00:02,5.000001378008475
2026-06-20T08:00:00,BEND:DMPS:400:BACT,2026-06-20T08:00:02,4.999989975683812
